TIME,GEO,VEHICLE,UNIT,Value
2010,Czechia,Trains,Percentage,7.5
2010,Czechia,Passenger cars,Percentage,73
2010,Czechia,"Motor coaches, buses and trolley buses",Percentage,19.5
2010,Denmark,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,20.3
2010,Denmark,Trains,Percentage,9.8
2010,Denmark,Passenger cars,Percentage,79.7
2010,Denmark,"Motor coaches, buses and trolley buses",Percentage,10.5
2010,Germany (until 1990 former territory of the FRG),"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,14
2010,Germany (until 1990 former territory of the FRG),Trains,Percentage,8
2010,Germany (until 1990 former territory of the FRG),Passenger cars,Percentage,86
2010,Germany (until 1990 former territory of the FRG),"Motor coaches, buses and trolley buses",Percentage,6
2010,Estonia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,18.6
2010,Estonia,Trains,Percentage,2
2010,Estonia,Passenger cars,Percentage,81.4
2010,Estonia,"Motor coaches, buses and trolley buses",Percentage,16.6
2010,Ireland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,17.4
2010,Ireland,Trains,Percentage,2.9
2010,Ireland,Passenger cars,Percentage,82.6
2010,Ireland,"Motor coaches, buses and trolley buses",Percentage,14.5
2010,Greece,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,18.4
2010,Greece,Trains,Percentage,1.1
2010,Greece,Passenger cars,Percentage,81.6
2010,Greece,"Motor coaches, buses and trolley buses",Percentage,17.3
2010,Spain,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,17.7
2010,Spain,Trains,Percentage,5.4
2010,Spain,Passenger cars,Percentage,82.3
2010,Spain,"Motor coaches, buses and trolley buses",Percentage,12.3
2010,France,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,14.5
2010,France,Trains,Percentage,9.3
2010,France,Passenger cars,Percentage,85.5
2010,France,"Motor coaches, buses and trolley buses",Percentage,5.3
2010,Croatia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,16.3
2010,Croatia,Trains,Percentage,5.6
2010,Croatia,Passenger cars,Percentage,83.7
2010,Croatia,"Motor coaches, buses and trolley buses",Percentage,10.7
2010,Italy,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,18.3
2010,Italy,Trains,Percentage,5.5
2010,Italy,Passenger cars,Percentage,81.7
2010,Italy,"Motor coaches, buses and trolley buses",Percentage,12.8
2010,Cyprus,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,18.1
2010,Cyprus,Passenger cars,Percentage,81.9
2010,Cyprus,"Motor coaches, buses and trolley buses",Percentage,18.1
2010,Latvia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,21.8
2010,Latvia,Trains,Percentage,4.7
2010,Latvia,Passenger cars,Percentage,78.2
2010,Latvia,"Motor coaches, buses and trolley buses",Percentage,17.1
2010,Lithuania,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,8.3
2010,Lithuania,Trains,Percentage,0.7
2010,Lithuania,Passenger cars,Percentage,91.7
2010,Lithuania,"Motor coaches, buses and trolley buses",Percentage,7.6
2010,Luxembourg,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,16.5
2010,Luxembourg,Trains,Percentage,4.5
2010,Luxembourg,Passenger cars,Percentage,83.5
2010,Luxembourg,"Motor coaches, buses and trolley buses",Percentage,12.1
2010,Hungary,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,31.4
2010,Hungary,Trains,Percentage,10
2010,Hungary,Passenger cars,Percentage,68.6
2010,Hungary,"Motor coaches, buses and trolley buses",Percentage,21.5
2010,Malta,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,18.5
2010,Malta,Passenger cars,Percentage,81.5
2010,Malta,"Motor coaches, buses and trolley buses",Percentage,18.5
2010,Netherlands,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,12.3
2010,Netherlands,Trains,Percentage,9.4
2010,Netherlands,Passenger cars,Percentage,87.7
2010,Netherlands,"Motor coaches, buses and trolley buses",Percentage,2.9
2010,Austria,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,21.6
2010,Austria,Trains,Percentage,11
2010,Austria,Passenger cars,Percentage,78.4
2010,Austria,"Motor coaches, buses and trolley buses",Percentage,10.6
2010,Poland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,23.9
2010,Poland,Trains,Percentage,7.1
2010,Poland,Passenger cars,Percentage,76.1
2010,Poland,"Motor coaches, buses and trolley buses",Percentage,16.8
2010,Portugal,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,10.9
2010,Portugal,Trains,Percentage,4.4
2010,Portugal,Passenger cars,Percentage,89.1
2010,Portugal,"Motor coaches, buses and trolley buses",Percentage,6.5
2010,Romania,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,22
2010,Romania,Trains,Percentage,5.6
2010,Romania,Passenger cars,Percentage,78
2010,Romania,"Motor coaches, buses and trolley buses",Percentage,16.3
2010,Slovenia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,13.2
2010,Slovenia,Trains,Percentage,2.5
2010,Slovenia,Passenger cars,Percentage,86.8
2010,Slovenia,"Motor coaches, buses and trolley buses",Percentage,10.8
2010,Slovakia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,22
2010,Slovakia,Trains,Percentage,6.7
2010,Slovakia,Passenger cars,Percentage,78
2010,Slovakia,"Motor coaches, buses and trolley buses",Percentage,15.3
2010,Finland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,15.1
2010,Finland,Trains,Percentage,5.2
2010,Finland,Passenger cars,Percentage,84.9
2010,Finland,"Motor coaches, buses and trolley buses",Percentage,9.9
2010,Sweden,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,16
2010,Sweden,Trains,Percentage,8.7
2010,Sweden,Passenger cars,Percentage,84
2010,Sweden,"Motor coaches, buses and trolley buses",Percentage,7.3
2010,United Kingdom,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,13.7
2010,United Kingdom,Trains,Percentage,7.5
2010,United Kingdom,Passenger cars,Percentage,86.3
2010,United Kingdom,"Motor coaches, buses and trolley buses",Percentage,6.2
2010,Iceland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,11.4
2010,Iceland,Passenger cars,Percentage,88.6
2010,Iceland,"Motor coaches, buses and trolley buses",Percentage,11.4
2010,Norway,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,11.7
2010,Norway,Trains,Percentage,4.8
2010,Norway,Passenger cars,Percentage,88.3
2010,Norway,"Motor coaches, buses and trolley buses",Percentage,6.9
2010,Switzerland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,22.7
2010,Switzerland,Trains,Percentage,17.6
2010,Switzerland,Passenger cars,Percentage,77.3
2010,Switzerland,"Motor coaches, buses and trolley buses",Percentage,5.1
2010,North Macedonia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,25.4
2010,North Macedonia,Trains,Percentage,2.5
2010,North Macedonia,Passenger cars,Percentage,74.6
2010,North Macedonia,"Motor coaches, buses and trolley buses",Percentage,22.9
2010,Turkey,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,40.7
2010,Turkey,Trains,Percentage,2.4
2010,Turkey,Passenger cars,Percentage,59.3
2010,Turkey,"Motor coaches, buses and trolley buses",Percentage,38.3
2011,European Union - 28 countries,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,16.8
2011,European Union - 28 countries,Trains,Percentage,7.4
2011,European Union - 28 countries,Passenger cars,Percentage,83.2
2011,European Union - 28 countries,"Motor coaches, buses and trolley buses",Percentage,9.4
2011,Belgium,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,20.5
2011,Belgium,Trains,Percentage,7.7
2011,Belgium,Passenger cars,Percentage,79.5
2011,Belgium,"Motor coaches, buses and trolley buses",Percentage,12.8
2011,Bulgaria,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,19.4
2011,Bulgaria,Trains,Percentage,3.5
2011,Bulgaria,Passenger cars,Percentage,80.6
2011,Bulgaria,"Motor coaches, buses and trolley buses",Percentage,15.9
2011,Czechia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,25.6
2011,Czechia,Trains,Percentage,7.6
2011,Czechia,Passenger cars,Percentage,74.4
2011,Czechia,"Motor coaches, buses and trolley buses",Percentage,18
2011,Denmark,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,20
2011,Denmark,Trains,Percentage,10
2011,Denmark,Passenger cars,Percentage,80
2011,Denmark,"Motor coaches, buses and trolley buses",Percentage,10.1
2011,Germany (until 1990 former territory of the FRG),"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,14.4
2011,Germany (until 1990 former territory of the FRG),Trains,Percentage,8.5
2011,Germany (until 1990 former territory of the FRG),Passenger cars,Percentage,85.6
2011,Germany (until 1990 former territory of the FRG),"Motor coaches, buses and trolley buses",Percentage,5.9
2011,Estonia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,18.2
2011,Estonia,Trains,Percentage,1.9
2011,Estonia,Passenger cars,Percentage,81.8
2011,Estonia,"Motor coaches, buses and trolley buses",Percentage,16.3
2011,Ireland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,23.2
2011,Ireland,Trains,Percentage,3.8
2011,Ireland,Passenger cars,Percentage,76.8
2011,Ireland,"Motor coaches, buses and trolley buses",Percentage,19.4
2011,Greece,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,18.4
2011,Greece,Trains,Percentage,0.8
2011,Greece,Passenger cars,Percentage,81.6
2011,Greece,"Motor coaches, buses and trolley buses",Percentage,17.6
2011,Spain,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,19.1
2011,Spain,Trains,Percentage,5.6
2011,Spain,Passenger cars,Percentage,80.9
2011,Spain,"Motor coaches, buses and trolley buses",Percentage,13.5
2011,France,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,14.7
2011,France,Trains,Percentage,9.3
2011,France,Passenger cars,Percentage,85.3
2011,France,"Motor coaches, buses and trolley buses",Percentage,5.4
2011,Croatia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,15.4
2011,Croatia,Trains,Percentage,4.9
2011,Croatia,Passenger cars,Percentage,84.6
2011,Croatia,"Motor coaches, buses and trolley buses",Percentage,10.5
2011,Italy,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,18.9
2011,Italy,Trains,Percentage,5.7
2011,Italy,Passenger cars,Percentage,81.1
2011,Italy,"Motor coaches, buses and trolley buses",Percentage,13.2
2011,Cyprus,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,18.3
2011,Cyprus,Passenger cars,Percentage,81.7
2011,Cyprus,"Motor coaches, buses and trolley buses",Percentage,18.3
2011,Latvia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,23.8
2011,Latvia,Trains,Percentage,4.9
2011,Latvia,Passenger cars,Percentage,76.2
2011,Latvia,"Motor coaches, buses and trolley buses",Percentage,18.9
2011,Lithuania,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,9.2
2011,Lithuania,Trains,Percentage,0.8
2011,Lithuania,Passenger cars,Percentage,90.8
2011,Lithuania,"Motor coaches, buses and trolley buses",Percentage,8.3
2011,Luxembourg,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,16.9
2011,Luxembourg,Trains,Percentage,4.4
2011,Luxembourg,Passenger cars,Percentage,83.1
2011,Luxembourg,"Motor coaches, buses and trolley buses",Percentage,12.5
2011,Hungary,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,31.7
2011,Hungary,Trains,Percentage,10.2
2011,Hungary,Passenger cars,Percentage,68.3
2011,Hungary,"Motor coaches, buses and trolley buses",Percentage,21.5
2011,Malta,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,17.6
2011,Malta,Passenger cars,Percentage,82.4
2011,Malta,"Motor coaches, buses and trolley buses",Percentage,17.6
2011,Netherlands,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,13.5
2011,Netherlands,Trains,Percentage,10.5
2011,Netherlands,Passenger cars,Percentage,86.5
2011,Netherlands,"Motor coaches, buses and trolley buses",Percentage,3
2011,Austria,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,21.7
2011,Austria,Trains,Percentage,11.3
2011,Austria,Passenger cars,Percentage,78.3
2011,Austria,"Motor coaches, buses and trolley buses",Percentage,10.4
2011,Poland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,22.6
2011,Poland,Trains,Percentage,6.9
2011,Poland,Passenger cars,Percentage,77.4
2011,Poland,"Motor coaches, buses and trolley buses",Percentage,15.7
2011,Portugal,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,10.8
2011,Portugal,Trains,Percentage,4.5
2011,Portugal,Passenger cars,Percentage,89.2
2011,Portugal,"Motor coaches, buses and trolley buses",Percentage,6.3
2011,Romania,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,21.5
2011,Romania,Trains,Percentage,5.3
2011,Romania,Passenger cars,Percentage,78.5
2011,Romania,"Motor coaches, buses and trolley buses",Percentage,16.2
2011,Slovenia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,13.4
2011,Slovenia,Trains,Percentage,2.3
2011,Slovenia,Passenger cars,Percentage,86.6
2011,Slovenia,"Motor coaches, buses and trolley buses",Percentage,11
2011,Slovakia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,22.7
2011,Slovakia,Trains,Percentage,7
2011,Slovakia,Passenger cars,Percentage,77.3
2011,Slovakia,"Motor coaches, buses and trolley buses",Percentage,15.7
2011,Finland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,14.9
2011,Finland,Trains,Percentage,5
2011,Finland,Passenger cars,Percentage,85.1
2011,Finland,"Motor coaches, buses and trolley buses",Percentage,9.8
2011,Sweden,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,16.2
2011,Sweden,Trains,Percentage,8.7
2011,Sweden,Passenger cars,Percentage,83.8
2011,Sweden,"Motor coaches, buses and trolley buses",Percentage,7.4
2011,United Kingdom,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,13.7
2011,United Kingdom,Trains,Percentage,7.8
2011,United Kingdom,Passenger cars,Percentage,86.3
2011,United Kingdom,"Motor coaches, buses and trolley buses",Percentage,5.9
2011,Iceland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,11.4
2011,Iceland,Passenger cars,Percentage,88.6
2011,Iceland,"Motor coaches, buses and trolley buses",Percentage,11.4
2011,Norway,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,11.6
2011,Norway,Trains,Percentage,4.5
2011,Norway,Passenger cars,Percentage,88.4
2011,Norway,"Motor coaches, buses and trolley buses",Percentage,7
2011,Switzerland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,25.2
2011,Switzerland,Trains,Percentage,19.6
2011,Switzerland,Passenger cars,Percentage,74.8
2011,Switzerland,"Motor coaches, buses and trolley buses",Percentage,5.7
2011,North Macedonia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,25.1
2011,North Macedonia,Trains,Percentage,2
2011,North Macedonia,Passenger cars,Percentage,74.9
2011,North Macedonia,"Motor coaches, buses and trolley buses",Percentage,23.1
2011,Turkey,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,40.8
2011,Turkey,Trains,Percentage,2.4
2011,Turkey,Passenger cars,Percentage,59.2
2011,Turkey,"Motor coaches, buses and trolley buses",Percentage,38.4
2012,European Union - 28 countries,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,17.2
2012,European Union - 28 countries,Trains,Percentage,7.7
2012,European Union - 28 countries,Passenger cars,Percentage,82.8
2012,European Union - 28 countries,"Motor coaches, buses and trolley buses",Percentage,9.5
2012,Belgium,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,20.7
2012,Belgium,Trains,Percentage,7.8
2012,Belgium,Passenger cars,Percentage,79.3
2012,Belgium,"Motor coaches, buses and trolley buses",Percentage,12.9
2012,Bulgaria,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,17.9
2012,Bulgaria,Trains,Percentage,3.1
2012,Bulgaria,Passenger cars,Percentage,82.1
2012,Bulgaria,"Motor coaches, buses and trolley buses",Percentage,14.8
2012,Czechia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,26
2012,Czechia,Trains,Percentage,8.3
2012,Czechia,Passenger cars,Percentage,74
2012,Czechia,"Motor coaches, buses and trolley buses",Percentage,17.7
2012,Denmark,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,20
2012,Denmark,Trains,Percentage,10.2
2012,Denmark,Passenger cars,Percentage,80
2012,Denmark,"Motor coaches, buses and trolley buses",Percentage,9.8
2012,Germany (until 1990 former territory of the FRG),"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,14.6
2012,Germany (until 1990 former territory of the FRG),Trains,Percentage,8.9
2012,Germany (until 1990 former territory of the FRG),Passenger cars,Percentage,85.4
2012,Germany (until 1990 former territory of the FRG),"Motor coaches, buses and trolley buses",Percentage,5.7
2012,Estonia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,18.6
2012,Estonia,Trains,Percentage,1.8
2012,Estonia,Passenger cars,Percentage,81.4
2012,Estonia,"Motor coaches, buses and trolley buses",Percentage,16.8
2012,Ireland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,17.2
2012,Ireland,Trains,Percentage,2.8
2012,Ireland,Passenger cars,Percentage,82.8
2012,Ireland,"Motor coaches, buses and trolley buses",Percentage,14.4
2012,Greece,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,18.4
2012,Greece,Trains,Percentage,0.7
2012,Greece,Passenger cars,Percentage,81.6
2012,Greece,"Motor coaches, buses and trolley buses",Percentage,17.7
2012,Spain,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,19.3
2012,Spain,Trains,Percentage,5.6
2012,Spain,Passenger cars,Percentage,80.7
2012,Spain,"Motor coaches, buses and trolley buses",Percentage,13.7
2012,France,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,14.9
2012,France,Trains,Percentage,9.5
2012,France,Passenger cars,Percentage,85.1
2012,France,"Motor coaches, buses and trolley buses",Percentage,5.4
2012,Croatia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,14.2
2012,Croatia,Trains,Percentage,3.5
2012,Croatia,Passenger cars,Percentage,85.8
2012,Croatia,"Motor coaches, buses and trolley buses",Percentage,10.7
2012,Italy,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,21.1
2012,Italy,Trains,Percentage,6.4
2012,Italy,Passenger cars,Percentage,78.9
2012,Italy,"Motor coaches, buses and trolley buses",Percentage,14.7
2012,Cyprus,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,18.7
2012,Cyprus,Passenger cars,Percentage,81.3
2012,Cyprus,"Motor coaches, buses and trolley buses",Percentage,18.7
2012,Latvia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,23.1
2012,Latvia,Trains,Percentage,4.8
2012,Latvia,Passenger cars,Percentage,76.9
2012,Latvia,"Motor coaches, buses and trolley buses",Percentage,18.3
2012,Lithuania,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,8.1
2012,Lithuania,Trains,Percentage,0.7
2012,Lithuania,Passenger cars,Percentage,91.9
2012,Lithuania,"Motor coaches, buses and trolley buses",Percentage,7.3
2012,Luxembourg,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,17
2012,Luxembourg,Trains,Percentage,4.6
2012,Luxembourg,Passenger cars,Percentage,83
2012,Luxembourg,"Motor coaches, buses and trolley buses",Percentage,12.4
2012,Hungary,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,32.4
2012,Hungary,Trains,Percentage,10.1
2012,Hungary,Passenger cars,Percentage,67.6
2012,Hungary,"Motor coaches, buses and trolley buses",Percentage,22.3
2012,Malta,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,17.5
2012,Malta,Passenger cars,Percentage,82.5
2012,Malta,"Motor coaches, buses and trolley buses",Percentage,17.5
2012,Netherlands,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,13.4
2012,Netherlands,Trains,Percentage,10.7
2012,Netherlands,Passenger cars,Percentage,86.6
2012,Netherlands,"Motor coaches, buses and trolley buses",Percentage,2.7
2012,Austria,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,22.1
2012,Austria,Trains,Percentage,11.8
2012,Austria,Passenger cars,Percentage,77.9
2012,Austria,"Motor coaches, buses and trolley buses",Percentage,10.4
2012,Poland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,23.2
2012,Poland,Trains,Percentage,7.2
2012,Poland,Passenger cars,Percentage,76.8
2012,Poland,"Motor coaches, buses and trolley buses",Percentage,16
2012,Portugal,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,10.5
2012,Portugal,Trains,Percentage,4.1
2012,Portugal,Passenger cars,Percentage,89.5
2012,Portugal,"Motor coaches, buses and trolley buses",Percentage,6.4
2012,Romania,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,21.8
2012,Romania,Trains,Percentage,4.6
2012,Romania,Passenger cars,Percentage,78.2
2012,Romania,"Motor coaches, buses and trolley buses",Percentage,17.2
2012,Slovenia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,13.3
2012,Slovenia,Trains,Percentage,2.3
2012,Slovenia,Passenger cars,Percentage,86.7
2012,Slovenia,"Motor coaches, buses and trolley buses",Percentage,11.1
2012,Slovakia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,22.7
2012,Slovakia,Trains,Percentage,7.1
2012,Slovakia,Passenger cars,Percentage,77.3
2012,Slovakia,"Motor coaches, buses and trolley buses",Percentage,15.6
2012,Finland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,15.1
2012,Finland,Trains,Percentage,5.3
2012,Finland,Passenger cars,Percentage,84.9
2012,Finland,"Motor coaches, buses and trolley buses",Percentage,9.8
2012,Sweden,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,16.4
2012,Sweden,Trains,Percentage,9.1
2012,Sweden,Passenger cars,Percentage,83.6
2012,Sweden,"Motor coaches, buses and trolley buses",Percentage,7.3
2012,United Kingdom,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,13.9
2012,United Kingdom,Trains,Percentage,8.1
2012,United Kingdom,Passenger cars,Percentage,86.1
2012,United Kingdom,"Motor coaches, buses and trolley buses",Percentage,5.8
2012,Iceland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,11.4
2012,Iceland,Passenger cars,Percentage,88.6
2012,Iceland,"Motor coaches, buses and trolley buses",Percentage,11.4
2012,Norway,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,10.2
2012,Norway,Trains,Percentage,4.6
2012,Norway,Passenger cars,Percentage,89.8
2012,Norway,"Motor coaches, buses and trolley buses",Percentage,5.6
2012,Switzerland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,25
2012,Switzerland,Trains,Percentage,19.2
2012,Switzerland,Passenger cars,Percentage,75
2012,Switzerland,"Motor coaches, buses and trolley buses",Percentage,5.7
2012,North Macedonia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,22.7
2012,North Macedonia,Trains,Percentage,1.5
2012,North Macedonia,Passenger cars,Percentage,77.3
2012,North Macedonia,"Motor coaches, buses and trolley buses",Percentage,21.2
2012,Turkey,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,38.4
2012,Turkey,Trains,Percentage,1.7
2012,Turkey,Passenger cars,Percentage,61.6
2012,Turkey,"Motor coaches, buses and trolley buses",Percentage,36.6
2013,European Union - 28 countries,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,17.6
2013,European Union - 28 countries,Trains,Percentage,7.8
2013,European Union - 28 countries,Passenger cars,Percentage,82.4
2013,European Union - 28 countries,"Motor coaches, buses and trolley buses",Percentage,9.8
2013,Belgium,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,20.2
2013,Belgium,Trains,Percentage,8.2
2013,Belgium,Passenger cars,Percentage,79.8
2013,Belgium,"Motor coaches, buses and trolley buses",Percentage,11.9
2013,Bulgaria,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,17
2013,Bulgaria,Trains,Percentage,2.9
2013,Bulgaria,Passenger cars,Percentage,83
2013,Bulgaria,"Motor coaches, buses and trolley buses",Percentage,14
2013,Czechia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,26.4
2013,Czechia,Trains,Percentage,8.5
2013,Czechia,Passenger cars,Percentage,73.6
2013,Czechia,"Motor coaches, buses and trolley buses",Percentage,17.9
2013,Denmark,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,20.1
2013,Denmark,Trains,Percentage,10.3
2013,Denmark,Passenger cars,Percentage,79.9
2013,Denmark,"Motor coaches, buses and trolley buses",Percentage,9.8
2013,Germany (until 1990 former territory of the FRG),"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,14.2
2013,Germany (until 1990 former territory of the FRG),Trains,Percentage,8.5
2013,Germany (until 1990 former territory of the FRG),Passenger cars,Percentage,85.8
2013,Germany (until 1990 former territory of the FRG),"Motor coaches, buses and trolley buses",Percentage,5.7
2013,Estonia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,19
2013,Estonia,Trains,Percentage,1.6
2013,Estonia,Passenger cars,Percentage,81
2013,Estonia,"Motor coaches, buses and trolley buses",Percentage,17.4
2013,Ireland,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,16.8
2013,Ireland,Trains,Percentage,2.7
2013,Ireland,Passenger cars,Percentage,83.2
2013,Ireland,"Motor coaches, buses and trolley buses",Percentage,14.1
2013,Greece,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,18.7
2013,Greece,Trains,Percentage,0.9
2013,Greece,Passenger cars,Percentage,81.3
2013,Greece,"Motor coaches, buses and trolley buses",Percentage,17.8
2013,Spain,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,19.3
2013,Spain,Trains,Percentage,6.1
2013,Spain,Passenger cars,Percentage,80.7
2013,Spain,"Motor coaches, buses and trolley buses",Percentage,13.2
2013,France,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,18.6
2013,France,Trains,Percentage,10.5
2013,France,Passenger cars,Percentage,81.4
2013,France,"Motor coaches, buses and trolley buses",Percentage,8.1
2013,Croatia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,14.5
2013,Croatia,Trains,Percentage,3.1
2013,Croatia,Passenger cars,Percentage,85.5
2013,Croatia,"Motor coaches, buses and trolley buses",Percentage,11.5
2013,Italy,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,20.3
2013,Italy,Trains,Percentage,6.3
2013,Italy,Passenger cars,Percentage,79.7
2013,Italy,"Motor coaches, buses and trolley buses",Percentage,14.1
2013,Cyprus,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,18.5
2013,Cyprus,Passenger cars,Percentage,81.5
2013,Cyprus,"Motor coaches, buses and trolley buses",Percentage,18.5
2013,Latvia,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,22.7
2013,Latvia,Trains,Percentage,4.7
2013,Latvia,Passenger cars,Percentage,77.3
2013,Latvia,"Motor coaches, buses and trolley buses",Percentage,18
2013,Lithuania,"Trains, motor coaches, buses and trolley buses - sum of available data",Percentage,8.6
2013,Lithuania,Trains,Percentage,0.8
2013,Lithuania,Passenger cars,Percentage,91.4
2013,Lithuania,"Motor coaches, buses and trolley buses",Percentage,7.8
